Feed_Flow_kg_h,Feed_Heavy_Fraction,Column_Pressure_kPa,Reflux_Ratio,Num_Stages,Murphree_Efficiency,Effective_Stages,Relative_Volatility,Separation_Power,Distillate_Rate_kg_h,Bottoms_Rate_kg_h,Reflux_Flow_kg_h,Distillate_Heavy_Fraction,Bottoms_Heavy_Fraction,Top_Tray_Temperature_C,Bottom_Temperature_C,Distillate_to_Feed,Reflux_to_Feed,Heavy_Recovery_to_Bottoms,Dataset,Mass_Balance_Error_kg_h,Heavy_Component_Balance_Error_kg_h
10264.247,0.55454,152.142,3.3355,26,0.6929,18.015,1.99575,9.57728,3777.225,6487.022,12598.867,0.05318,0.846476,81.282,102.294,0.368,1.22745,0.96471,A,0.0,-0.045729
9709.035,0.60903,144.85,1.722,17,0.7085,12.045,2.01051,5.32161,2824.535,6884.499,4863.724,0.322227,0.726704,84.517,101.098,0.29092,0.50095,0.846081,A,0.001,-0.040815
8991.291,0.50072,192.054,3.3399,24,0.8696,20.871,1.92722,10.53798,3637.181,5354.11,12147.857,0.030026,0.820476,82.492,104.066,0.40452,1.35107,0.975742,A,0.0,-0.009524
10879.44,0.35091,170.202,1.1393,16,0.8646,13.833,1.96245,4.96675,4813.284,6066.156,5483.57,0.143121,0.515775,83.195,101.043,0.44242,0.50403,0.819554,A,0.0,0.05066
10073.403,0.44931,182.013,2.2055,16,0.8129,13.006,1.9428,5.94307,4234.117,5839.285,9338.246,0.133829,0.67807,83.51,102.675,0.42033,0.92702,0.874804,A,0.001,-0.010922
8344.586,0.49175,159.508,2.7822,23,0.6738,15.498,1.98165,7.79703,3166.45,5178.136,8809.615,0.080406,0.743296,81.946,102.005,0.37946,1.05573,0.937955,A,0.0,-0.039189
8308.169,0.51629,152.006,3.4107,18,0.8514,15.325,1.99602,8.19048,3140.171,5167.998,10710.204,0.073764,0.785174,81.548,101.882,0.37796,1.28912,0.945999,A,0.0,0.015338
9166.721,0.3395,161.666,1.7839,23,0.8426,19.379,1.97766,8.46799,4715.075,4451.647,8411.336,0.033221,0.663904,81.411,101.592,0.51437,0.91759,0.949668,A,-0.001,-0.003977
8985.991,0.43631,160.994,2.0311,17,0.7884,13.404,1.97889,6.13031,3557.154,5428.837,7225.048,0.12503,0.640268,82.595,101.402,0.39586,0.80403,0.886562,A,0.0,0.01616
11635.454,0.49206,164.169,1.1701,26,0.6556,17.045,1.9731,6.24598,4117.215,7518.238,4817.496,0.163906,0.671772,83.235,101.772,0.35385,0.41404,0.882132,A,0.001,-0.036524
12063.307,0.3932,161.776,2.3447,20,0.757,15.14,1.97745,7.23639,5334.386,6728.921,12507.275,0.075011,0.645444,81.967,101.476,0.4422,1.0368,0.915641,A,0.0,0.012998
11302.839,0.3211,155.627,2.0366,25,0.7838,19.596,1.98898,9.03725,5248.461,6054.379,10688.8,0.030392,0.573114,81.127,100.677,0.46435,0.94567,0.95605,A,-0.001,-0.01899
10536.803,0.33301,179.453,1.6319,24,0.8491,20.379,1.94693,8.41887,5304.849,5231.954,8657.129,0.035297,0.634876,82.117,102.271,0.50346,0.82161,0.946637,A,0.0,-0.026516
9357.643,0.50368,151.641,3.7199,24,0.7233,17.359,1.99674,9.46044,3225.315,6132.327,11997.705,0.052274,0.7411,81.248,101.571,0.34467,1.28213,0.964229,A,0.001,-0.01003
10081.725,0.30622,120.0,2.7339,17,0.7707,13.102,2.06808,6.97039,5462.587,4619.137,14934.267,0.049399,0.609943,79.716,98.79,0.54183,1.48132,0.912594,A,0.001,-0.030785
11327.061,0.35246,171.78,2.3722,25,0.8246,20.616,1.95974,9.75752,5415.275,5911.785,12846.094,0.025199,0.652234,81.699,102.02,0.47808,1.13411,0.965819,A,0.001,0.009228
13000.0,0.41877,195.731,2.1915,26,0.7979,20.744,1.92174,9.30484,5087.289,7912.711,11148.832,0.044925,0.659121,82.813,103.161,0.39133,0.8576,0.958018,A,0.0,0.029555
11369.349,0.45279,188.756,2.952,22,0.7169,15.772,1.93223,7.75992,4171.308,7198.041,12313.825,0.084979,0.665939,83.104,102.9,0.36689,1.08307,0.931142,A,0.0,-0.002274
9579.382,0.47534,185.1,2.7935,25,0.7785,19.462,1.93791,9.4819,3853.988,5725.394,10766.013,0.042231,0.766878,82.411,103.402,0.40232,1.12387,0.964256,A,0.0,0.026973
10057.038,0.46401,160.326,3.0398,22,0.8227,18.1,1.98013,9.3042,3848.322,6208.716,11698.017,0.046795,0.722614,81.536,101.911,0.38265,1.16317,0.96141,A,0.0,-0.021129
9276.183,0.32867,148.927,1.2562,27,0.6793,18.34,2.00216,7.089,4962.636,4313.546,6234.018,0.050272,0.64895,81.106,100.814,0.53499,0.67205,0.918169,A,0.001,0.045753
8826.402,0.66121,139.192,3.1001,26,0.7471,19.426,2.02256,10.34567,2197.769,6628.633,6813.25,0.068549,0.857705,80.913,101.636,0.249,0.77192,0.974186,A,0.0,0.038732
9723.637,0.64036,169.159,3.8557,16,0.7509,12.015,1.96426,6.44099,2213.824,7509.813,8535.815,0.292716,0.742849,85.13,102.49,0.22767,0.87784,0.895928,A,0.0,-0.050594
10293.422,0.4599,166.944,2.6518,16,0.74,11.84,1.96815,5.82167,3964.186,6329.236,10512.143,0.157025,0.649606,83.253,101.765,0.38512,1.02125,0.868509,A,0.0,-0.04121
12753.852,0.65702,189.024,2.9396,26,0.7541,19.606,1.93182,9.63308,3599.825,9154.027,10582.016,0.086527,0.881362,83.133,104.334,0.28225,0.82971,0.962828,A,0.0,0.042238
10078.049,0.64898,199.308,3.1037,21,0.7752,16.28,1.91653,8.00957,2220.599,7857.449,6891.986,0.178927,0.781827,84.701,104.123,0.22034,0.68386,0.939251,A,0.001,-0.038657
12036.037,0.65275,144.428,3.8715,21,0.7408,15.558,2.01139,8.64031,3145.392,8890.645,12177.285,0.12881,0.838111,81.945,101.81,0.26133,1.01174,0.94843,A,0.0,0.017837
12651.234,0.40035,162.963,3.4889,20,0.819,16.379,1.97529,8.66569,5259.802,7391.432,18350.922,0.050077,0.649614,81.685,101.564,0.41575,1.45052,0.947997,A,0.0,-0.05128
10118.212,0.50273,154.909,1.4626,25,0.7019,17.548,1.99036,7.17375,3779.188,6339.024,5527.454,0.109684,0.737053,82.144,101.721,0.3735,0.54629,0.91851,A,0.0,0.015606
12411.698,0.68827,177.417,1.3369,17,0.7083,12.041,1.95027,4.60146,2710.789,9700.909,3624.15,0.675144,0.69194,90.488,102.552,0.21841,0.29199,0.78576,A,0.0,-0.02052
11072.403,0.5086,179.017,3.0377,23,0.8441,19.415,1.94764,9.73689,3534.495,7537.908,10736.835,0.054451,0.721552,82.354,102.823,0.31922,0.96969,0.965824,A,0.0,-0.025215
9373.697,0.6321,166.594,3.3512,26,0.7188,18.689,1.96877,9.75077,2508.383,6865.314,8406.076,0.07637,0.835151,82.175,102.972,0.2676,0.89677,0.967669,A,0.0,-0.025188
10397.77,0.51612,184.125,2.3745,22,0.7942,17.473,1.93944,8.14407,4172.194,6225.576,9906.811,0.075258,0.811571,82.813,103.653,0.40126,0.95278,0.94149,A,0.0,0.009136
10034.317,0.65472,155.451,2.6593,22,0.7601,16.721,1.98932,8.35798,2364.86,7669.456,6288.884,0.149192,0.810596,82.688,102.235,0.23568,0.62674,0.946296,A,0.001,0.019477
9651.491,0.50483,198.911,2.6209,20,0.8067,16.134,1.9171,7.60019,3115.372,6536.12,8165.055,0.108246,0.693854,83.755,103.526,0.32279,0.84599,0.930788,A,-0.001,0.022638
9701.828,0.60943,188.819,1.4848,21,0.8784,18.447,1.93213,7.26014,2735.953,6965.875,4062.302,0.168734,0.782519,84.211,103.672,0.282,0.41872,0.921921,A,0.0,0.007205
10216.314,0.34598,194.712,3.3546,19,0.8099,15.389,1.92325,7.75319,5142.407,5073.906,17250.605,0.045865,0.650156,82.791,103.058,0.50335,1.68854,0.933273,A,0.001,-0.046609
10651.272,0.53872,193.957,2.6117,24,0.6645,15.949,1.92437,7.54953,4195.238,6456.033,10956.885,0.09928,0.824277,83.471,104.174,0.39387,1.02869,0.927414,A,0.001,-0.00949
8672.677,0.31157,170.521,1.2937,27,0.6901,18.632,1.9619,7.08204,4504.738,4167.939,5827.82,0.048295,0.596117,81.956,101.589,0.51942,0.67197,0.919488,A,0.0,0.010358
9985.919,0.54203,124.926,1.9651,23,0.7082,16.288,2.05563,7.77859,3496.11,6489.809,6870.164,0.101689,0.779243,80.661,100.234,0.3501,0.68799,0.934318,A,0.0,0.013511
7716.467,0.55008,215.064,3.0012,17,0.8215,13.966,1.89478,6.69487,2143.045,5573.423,6431.742,0.177155,0.693476,85.181,104.185,0.27772,0.83351,0.910558,A,-0.001,-0.012058
10391.193,0.67103,144.119,2.5458,19,0.7025,13.348,2.01204,6.70013,2513.789,7877.404,6399.682,0.26897,0.79933,83.782,101.536,0.24192,0.61588,0.903032,A,-0.0,0.023072
10935.399,0.36532,159.199,2.2965,25,0.6911,17.276,1.98222,8.23493,5550.913,5384.486,12747.754,0.041441,0.699213,81.42,101.698,0.50761,1.16573,0.942418,A,0.0,-0.018032
10245.932,0.67318,201.141,2.1978,19,0.7485,14.222,1.9139,6.34499,2714.31,7531.622,5965.389,0.277816,0.815665,86.067,104.424,0.26492,0.58222,0.890671,A,0.0,-0.002702
10428.78,0.65606,173.418,1.6394,27,0.7506,20.266,1.95695,8.45137,2768.593,7660.187,4538.933,0.129967,0.846197,83.143,103.38,0.26548,0.43523,0.947408,A,0.0,0.052422
10884.915,0.52545,173.295,1.263,26,0.8902,23.146,1.95716,8.6741,4155.515,6729.399,5248.285,0.067861,0.808022,82.319,103.122,0.38177,0.48216,0.950695,A,0.001,-0.021255
9002.349,0.32953,194.283,3.7158,23,0.6735,15.491,1.92388,7.98699,4871.459,4130.89,18101.166,0.036087,0.675576,82.648,103.207,0.54113,2.01072,0.940741,A,0.0,0.017582
9641.427,0.67262,131.878,2.7451,17,0.8564,14.559,2.039,7.60316,2616.14,7025.287,7181.528,0.171337,0.859298,81.925,101.204,0.27134,0.74486,0.930881,A,0.0,-0.040019
10766.383,0.52204,186.014,2.6465,17,0.7628,12.967,1.93647,6.21964,3502.425,7263.958,9269.148,0.186155,0.683997,84.343,102.896,0.32531,0.86093,0.883998,A,0.0,-0.036825
11502.829,0.40393,136.041,3.031,25,0.8418,21.045,2.02952,11.20033,4649.752,6853.076,14093.24,0.020718,0.663942,80.135,100.169,0.40423,1.2252,0.979267,A,0.001,-0.04083
10592.382,0.52338,162.614,3.5428,22,0.669,14.717,1.97592,7.81669,3896.177,6696.205,13803.414,0.093899,0.773272,82.249,102.363,0.36783,1.30315,0.934008,A,0.0,0.005934
13000.0,0.48517,198.915,2.7815,20,0.738,14.76,1.91709,7.06586,4815.163,8184.837,13393.338,0.120398,0.699765,83.916,103.565,0.3704,1.03026,0.908083,A,0.0,0.011542
9862.959,0.33861,178.223,3.9452,24,0.8596,20.631,1.94894,10.98274,5222.651,4640.308,20604.577,0.013634,0.704365,81.786,102.672,0.52952,2.08909,0.978679,A,0.0,0.020379
11499.491,0.49865,177.016,2.6342,23,0.8426,19.38,1.95093,9.38782,4348.301,7151.19,11454.482,0.051557,0.770502,82.242,103.052,0.37813,0.99609,0.960904,A,0.0,0.029635
11900.092,0.31973,145.806,1.5481,24,0.8056,19.334,2.00853,8.19211,6283.624,5616.468,9727.597,0.036389,0.636721,80.786,100.559,0.52803,0.81744,0.939903,A,0.0,0.0385
9799.345,0.33416,174.49,1.159,27,0.8352,22.549,1.95514,8.1158,4585.201,5214.144,5314.055,0.041452,0.591566,82.015,101.751,0.46791,0.54229,0.941957,A,-0.0,-0.026936
8769.231,0.61167,155.905,3.869,17,0.7711,13.109,1.98845,7.15995,2445.474,6323.756,9461.434,0.172362,0.781553,83.013,102.068,0.27887,1.07894,0.921417,A,0.001,0.018263
8226.096,0.47655,156.786,2.9286,26,0.8972,23.328,1.98677,11.93844,3436.558,4789.538,10064.142,0.016548,0.806608,80.992,102.28,0.41776,1.22344,0.985493,A,0.0,-0.00178
10243.415,0.68696,193.228,2.9813,27,0.6619,17.872,1.92545,8.76791,2117.647,8125.769,6313.383,0.155573,0.825446,84.189,104.15,0.20673,0.61634,0.953182,A,-0.001,-0.015846
11665.438,0.60403,168.073,3.2411,24,0.8769,21.045,1.96616,10.87358,3246.259,8419.179,10521.57,0.050691,0.817382,81.893,102.928,0.27828,0.90194,0.976646,A,0.0,0.033031
10407.503,0.37188,178.532,1.9444,21,0.7605,15.971,1.94844,7.03497,5212.4,5195.103,10134.851,0.064069,0.680708,82.463,102.53,0.50083,0.9738,0.913714,A,0.0,0.040787
10259.284,0.53236,161.505,3.2299,22,0.8943,19.675,1.97795,10.24723,3165.009,7094.275,10222.794,0.048162,0.748382,81.601,102.141,0.3085,0.99644,0.97209,A,0.0,-0.028446
9431.179,0.63289,189.322,1.8228,17,0.6754,11.482,1.93136,4.88017,2845.245,6585.934,5186.375,0.373678,0.744873,86.934,103.446,0.30168,0.54992,0.821875,A,0.0,0.009
10841.545,0.39793,137.359,2.7276,24,0.7468,17.924,2.02659,9.26398,4429.846,6411.699,12082.669,0.039011,0.645906,80.438,100.129,0.4086,1.11448,0.959943,A,0.0,0.008425
7000.0,0.49242,145.05,1.7418,23,0.7495,17.239,2.01009,7.64591,2566.802,4433.198,4470.774,0.084116,0.728825,81.383,101.124,0.36669,0.63868,0.937362,A,0.0,0.005351
10348.56,0.68401,165.114,2.2896,26,0.7364,19.146,1.97141,9.0447,2319.014,8029.546,5309.575,0.130117,0.843975,82.826,102.956,0.22409,0.51307,0.957372,A,-0.0,0.039296
10042.189,0.45801,137.575,3.6772,20,0.7439,14.877,2.02611,8.2592,4506.966,5535.224,16573.046,0.056747,0.784723,80.683,101.058,0.4488,1.65034,0.944393,A,-0.001,0.048601
7944.49,0.4564,174.019,3.6982,18,0.8427,15.169,1.95593,8.01053,3333.314,4611.175,12327.231,0.06184,0.741625,82.267,102.718,0.41958,1.55167,0.94315,A,0.001,-0.029561
13000.0,0.42361,178.804,3.2346,19,0.7565,14.373,1.94799,7.32069,5594.069,7405.931,18094.393,0.082764,0.681071,82.72,102.546,0.43031,1.39188,0.915926,A,0.0,-0.022359
7918.88,0.61382,165.818,3.9047,16,0.7482,11.971,1.97015,6.46259,2354.697,5564.183,9194.333,0.201576,0.788277,83.797,102.624,0.29735,1.16106,0.902351,A,0.0,-0.000964
8383.719,0.5071,176.141,3.1098,20,0.8448,16.895,1.95238,8.55346,2550.105,5833.615,7930.371,0.079476,0.694031,82.579,102.506,0.30417,0.94593,0.952328,A,-0.001,0.002108
8198.705,0.44857,171.153,2.5546,17,0.8096,13.763,1.96081,6.6604,3020.014,5178.692,7714.875,0.111954,0.644871,82.82,101.941,0.36835,0.94099,0.908067,A,-0.001,0.002166
11665.552,0.66943,217.575,1.7771,20,0.6987,13.975,1.89148,5.69963,2922.181,8743.371,5192.945,0.381693,0.76559,87.957,104.759,0.2505,0.44515,0.857172,A,0.0,0.057039
8667.873,0.6745,181.851,1.0505,22,0.7385,16.247,1.94306,5.52909,1760.386,6907.487,1849.35,0.460398,0.729059,87.815,103.004,0.20309,0.21336,0.861372,A,0.0,0.03658
11002.985,0.58191,138.154,3.7471,20,0.8767,17.533,2.02483,9.76382,3724.502,7278.483,13955.946,0.058082,0.849954,80.727,101.523,0.3385,1.26838,0.966213,A,0.0,0.044736
10881.265,0.37328,184.718,3.9683,22,0.7175,15.786,1.93851,8.34593,5362.177,5519.088,21278.652,0.041889,0.695252,82.393,102.912,0.49279,1.95553,0.9447,A,0.0,-0.014603
10389.506,0.54121,139.589,1.0585,22,0.8834,19.434,2.0217,7.03461,3248.968,7140.538,3439.053,0.149273,0.719546,81.997,100.747,0.31272,0.33101,0.913749,A,0.0,-0.024214
8038.632,0.40144,196.448,2.4975,17,0.7869,13.377,1.92069,6.23477,3236.397,4802.235,8082.88,0.105852,0.60065,83.642,102.806,0.40261,1.0055,0.893841,A,0.0,-0.013118
9081.84,0.59556,202.094,2.9396,16,0.7565,12.105,1.91254,5.85673,2627.27,6454.57,7723.197,0.257765,0.733057,85.833,103.919,0.28929,0.8504,0.874793,A,0.0,-0.005342
12509.672,0.54024,138.715,3.8608,21,0.6694,14.058,2.0236,7.87044,4578.612,7931.06,17677.07,0.100993,0.793815,81.319,101.186,0.36601,1.41307,0.931578,A,0.0,0.023046
8063.868,0.60282,167.885,1.3167,18,0.6838,12.308,1.96649,4.73041,2218.953,5844.916,2921.649,0.394059,0.682078,86.419,102.026,0.27517,0.36231,0.820123,A,-0.001,-0.026108
8752.518,0.53629,157.278,1.9319,16,0.7379,11.806,1.98584,5.33699,2979.682,5772.836,5756.35,0.234185,0.692223,83.885,101.551,0.34044,0.65768,0.851339,A,0.0,0.001195
9756.63,0.58041,160.186,3.6407,16,0.8436,13.498,1.98039,7.23549,3116.074,6640.557,11344.703,0.14336,0.785495,82.805,102.318,0.31938,1.16277,0.921114,A,-0.001,0.000929
11213.485,0.68737,154.167,1.3775,25,0.859,21.475,1.9918,8.57352,2936.714,8276.771,4045.445,0.13533,0.883235,82.451,102.646,0.26189,0.36077,0.948438,A,0.0,0.053845
10377.459,0.49689,181.503,1.7242,21,0.8127,17.067,1.94362,7.17848,4089.3,6288.158,7050.813,0.103382,0.752803,83.09,103.145,0.39406,0.67944,0.918014,A,0.001,-0.048617
11113.066,0.67101,175.151,3.9585,16,0.6502,10.403,1.95403,5.56346,2652.389,8460.678,10499.542,0.414502,0.751422,86.964,102.837,0.23867,0.94479,0.852564,A,-0.001,0.018287
8399.059,0.44455,154.754,3.8081,19,0.8988,17.078,1.99066,9.31216,3520.975,4878.084,13408.309,0.038782,0.737427,81.201,101.715,0.41921,1.59641,0.963428,A,0.0,0.020376
11417.165,0.38254,121.099,2.1977,25,0.7206,18.015,2.06525,8.97956,4731.7,6685.465,10399.047,0.041531,0.623887,79.67,98.956,0.41444,0.91083,0.955005,A,0.0,0.035364
10853.543,0.69865,166.932,1.701,18,0.6852,12.334,1.96817,5.25933,2586.015,8267.529,4398.865,0.477251,0.767904,87.48,102.545,0.23826,0.40529,0.837241,A,-0.001,-0.019017
7608.153,0.56691,154.734,3.1333,25,0.7648,19.12,1.9907,9.97927,2796.102,4812.051,8761.162,0.043554,0.87102,81.264,102.596,0.36751,1.15155,0.971765,A,0.0,-0.036071
12309.874,0.32966,210.62,2.336,24,0.7646,18.352,1.90072,8.25304,5788.864,6521.01,13522.917,0.04172,0.585277,83.255,103.293,0.47026,1.09854,0.940487,A,0.0,-0.035513
13000.0,0.6525,167.312,2.1864,27,0.7344,19.828,1.9675,9.20751,3194.425,9805.575,6984.376,0.115342,0.827493,82.717,102.957,0.24572,0.53726,0.956563,A,0.0,0.003958
8847.134,0.58804,179.327,2.7058,22,0.6781,14.917,1.94714,7.25785,2912.383,5934.751,7880.246,0.135975,0.809883,83.441,103.42,0.32919,0.89071,0.92388,A,0.0,0.003455
10083.479,0.30637,154.401,1.0003,24,0.8795,21.108,1.99134,7.2708,5605.885,4477.594,5607.38,0.043363,0.63566,81.247,101.025,0.55595,0.5561,0.921313,A,0.0,-0.039932
12096.134,0.49976,122.242,1.7432,17,0.8721,14.825,2.06234,6.81919,4762.083,7334.051,8301.084,0.124039,0.743719,80.819,99.823,0.39369,0.68626,0.902288,A,0.0,0.006839
7778.14,0.69994,165.54,2.4517,21,0.8037,16.878,1.97064,8.13241,1782.801,5995.339,4370.814,0.165473,0.858875,83.31,103.076,0.22921,0.56194,0.945814,A,0.0,-0.020902
7015.21,0.46313,133.82,2.7945,26,0.704,18.303,2.03454,9.57405,2926.878,4088.331,8179.203,0.035425,0.769333,80.224,100.73,0.41722,1.16592,0.968087,A,0.001,-0.018399
8054.584,0.67883,193.244,3.4964,20,0.7138,14.276,1.92543,7.27291,1820.961,6233.623,6366.802,0.22176,0.812349,85.063,104.064,0.22608,0.79046,0.926145,A,0.0,-0.000465
9149.4,0.47543,178.33,3.1251,25,0.8219,20.548,1.94877,10.3859,4003.401,5145.999,12510.949,0.027934,0.823562,81.979,103.464,0.43756,1.36741,0.974291,A,0.0,0.01901
9132.337,0.62102,205.236,3.9149,19,0.8199,15.578,1.90812,8.01715,2357.857,6774.479,9230.778,0.141608,0.787885,84.402,104.411,0.25819,1.01078,0.941127,A,0.001,-0.037877
10911.021,0.64574,160.65,3.5249,22,0.7327,16.119,1.97953,8.57455,2614.053,8296.968,9214.219,0.137709,0.805807,82.749,102.476,0.23958,0.84449,0.948908,A,0.0,-0.050817
10402.805,0.53446,165.91,2.1596,18,0.7523,13.541,1.96998,6.2753,3463.867,6938.937,7480.71,0.180658,0.711077,83.525,102.119,0.33297,0.71911,0.887448,A,0.001,-0.010629
8130.884,0.50541,205.259,3.9702,27,0.6964,18.802,1.90809,9.70388,2945.452,5185.432,11694.088,0.044112,0.767447,83.116,104.277,0.36225,1.43823,0.968383,A,0.0,-0.043928
10851.07,0.61145,179.781,2.0386,20,0.7684,15.368,1.9464,6.86652,3420.653,7430.417,6973.245,0.179862,0.810129,84.037,103.443,0.31524,0.64263,0.907271,A,0.0,0.044968
12811.122,0.43176,172.894,3.6072,25,0.8879,22.197,1.95784,11.67591,5240.379,7570.744,18903.265,0.019225,0.717319,81.662,102.504,0.40905,1.47554,0.981787,A,-0.001,-0.054767
11795.581,0.49213,173.925,2.7001,21,0.6586,13.831,1.95609,6.77205,4560.342,7235.24,12313.291,0.125376,0.723292,83.102,102.593,0.38661,1.04389,0.901505,A,-0.001,0.010629
11486.661,0.48194,159.834,1.367,21,0.6749,14.173,1.98104,5.59548,4680.929,6805.732,6398.937,0.174291,0.69354,83.199,101.693,0.40751,0.55708,0.852627,A,0.0,-0.009765
10030.267,0.64131,150.7,3.8922,24,0.8208,19.699,1.9986,10.85234,3014.133,7016.134,11731.459,0.047866,0.896258,81.15,102.544,0.3005,1.16961,0.977571,A,0.0,-0.030187
11475.447,0.66863,168.405,1.9212,19,0.6688,12.708,1.96558,5.64802,2890.763,8584.684,5553.721,0.383915,0.7645,86.305,102.596,0.25191,0.48397,0.855358,A,0.0,0.029932
8550.801,0.37076,158.256,1.9226,21,0.6768,14.213,1.98399,6.40585,3719.168,4831.632,7150.358,0.086625,0.589475,81.978,100.924,0.43495,0.83622,0.898378,A,0.001,-0.004222
11126.522,0.6417,146.183,2.0006,16,0.8909,14.255,2.00775,6.62459,3104.415,8022.107,6210.606,0.233986,0.799479,83.411,101.654,0.27901,0.55818,0.898263,A,0.0,-0.006563
9869.127,0.43952,156.455,1.907,20,0.7225,14.45,1.9874,6.51078,4407.202,5461.925,8404.628,0.1004,0.713163,82.085,101.645,0.44656,0.85161,0.897992,A,0.0,-0.047201
11696.359,0.4749,157.833,3.6924,16,0.8733,13.972,1.98479,7.5369,5365.444,6330.914,19811.374,0.0778,0.81145,81.844,102.367,0.45873,1.69381,0.924851,A,0.001,-0.050819
10699.016,0.32206,140.801,3.4865,24,0.6844,16.425,2.01908,8.96844,5519.402,5179.614,19243.642,0.027617,0.635816,80.446,100.265,0.51588,1.79864,0.955763,A,0.0,0.014313
8365.18,0.59274,167.527,1.3732,20,0.691,13.821,1.96712,5.41044,2593.471,5771.71,3561.27,0.273663,0.736116,84.815,102.365,0.31003,0.42573,0.856862,A,-0.001,-0.008339
10191.989,0.52371,185.209,1.9723,17,0.8011,13.618,1.93774,5.9779,3741.697,6450.292,7379.901,0.177058,0.724796,84.195,103.129,0.36712,0.72409,0.875882,A,-0.0,0.003331
11827.332,0.44245,150.488,3.1001,21,0.8962,18.82,1.99903,9.85634,4398.828,7428.505,13636.691,0.039847,0.680854,81.035,101.111,0.37192,1.15298,0.966505,A,-0.001,-0.004399
8306.149,0.47305,174.861,3.4102,26,0.7136,18.554,1.95452,9.61455,3425.43,4880.719,11681.357,0.037627,0.778639,81.979,103.003,0.4124,1.40635,0.967197,A,0.0,0.016968
9161.29,0.66371,159.556,2.9449,24,0.6589,15.813,1.98156,8.07314,2424.964,6736.326,7141.221,0.144884,0.850479,82.799,102.714,0.2647,0.7795,0.942218,A,0.0,-0.002498
8846.99,0.37845,153.465,2.7049,26,0.8465,22.009,1.99316,11.08275,4223.877,4623.114,11425.225,0.01582,0.709769,80.844,101.463,0.47744,1.29143,0.980043,A,-0.001,-0.021369
7756.531,0.47996,171.151,3.6017,26,0.6509,16.923,1.96082,8.91873,3054.087,4702.444,10999.97,0.050125,0.759125,82.004,102.695,0.39374,1.41816,0.958879,A,-0.0,-0.004294
11441.902,0.51061,137.324,2.9945,16,0.8035,12.857,2.02666,6.80828,4666.424,6775.478,13973.495,0.120536,0.779268,81.513,101.007,0.40784,1.22126,0.903725,A,0.0,-0.035693
11966.496,0.64226,176.604,1.1294,20,0.813,16.26,1.95161,5.76645,2691.837,9274.659,3040.26,0.401796,0.712053,86.85,102.646,0.22495,0.25406,0.859274,A,0.0,-0.016383
11200.065,0.67268,159.0,3.0007,19,0.8839,16.793,1.9826,8.62056,2526.519,8673.546,7581.202,0.151187,0.824583,82.86,102.515,0.22558,0.67689,0.9493,A,0.0,0.024315
10363.855,0.40346,159.308,1.4129,17,0.8921,15.166,1.98202,6.0754,4288.806,6075.049,6059.704,0.117549,0.605302,82.429,101.083,0.41382,0.5847,0.879431,A,0.0,0.016772
9921.953,0.33189,170.158,3.719,22,0.6587,14.491,1.96253,7.69998,4306.386,5615.567,16015.641,0.051528,0.546894,81.985,101.246,0.43403,1.61416,0.932615,A,-0.0,-0.022376
10359.07,0.37052,202.663,1.6878,16,0.702,11.233,1.91173,4.57068,5037.911,5321.159,8502.794,0.155519,0.574086,84.502,102.893,0.48633,0.82081,0.795875,A,0.0,-0.05115
8902.666,0.323,165.255,3.4342,17,0.7648,13.002,1.97115,6.83354,4449.438,4453.228,15280.196,0.057169,0.5886,81.869,101.278,0.49979,1.71636,0.911541,A,-0.0,0.021196
11340.768,0.44771,180.369,1.2906,23,0.6873,15.808,1.94545,5.92737,4554.479,6786.289,5878.138,0.145663,0.650423,83.607,102.416,0.4016,0.51832,0.869338,A,0.0,-0.002284
11568.238,0.3965,157.695,3.0338,27,0.8014,21.638,1.98505,11.158,5352.743,6215.496,16239.082,0.018065,0.722398,81.05,101.772,0.46271,1.40376,0.978918,A,-0.001,0.047185
11398.815,0.30006,147.625,1.6011,16,0.8995,14.392,2.00479,6.16199,5865.185,5533.63,9390.946,0.070308,0.543585,81.314,100.046,0.51454,0.82385,0.879438,A,0.0,-0.039262
9203.578,0.64248,164.364,2.771,27,0.6959,18.79,1.97275,9.38121,3314.597,5888.981,9184.598,0.065299,0.967339,81.941,103.732,0.36014,0.99794,0.963396,A,0.0,0.033932
10117.607,0.65084,184.259,3.265,21,0.6782,14.243,1.93923,7.22125,2355.293,7762.314,7689.981,0.224072,0.780338,84.782,103.453,0.23279,0.76006,0.919855,A,0.0,-0.040455
9751.329,0.35949,177.124,3.3975,20,0.6582,13.164,1.95075,6.79587,4500.237,5251.092,15289.713,0.071658,0.606159,82.512,101.972,0.4615,1.56796,0.908007,A,0.0,0.030604
12682.862,0.40263,164.931,2.9123,20,0.8766,17.532,1.97173,8.86014,5636.639,7046.223,16415.609,0.044051,0.68948,81.683,101.927,0.44443,1.29431,0.951376,A,-0.0,-0.028692
10269.544,0.69232,197.481,3.0199,20,0.6558,13.115,1.91918,6.42301,2442.394,7827.15,7375.7,0.309901,0.811649,86.369,104.242,0.23783,0.71821,0.893541,A,0.0,0.011889
7176.894,0.61118,169.943,3.2504,20,0.8034,16.067,1.9629,8.28678,2203.232,4973.662,7161.409,0.100229,0.837514,82.619,103.153,0.30699,0.99784,0.949656,A,0.0,0.034779
