Feed_Flow_kg_h,Feed_Heavy_Fraction,Column_Pressure_kPa,Reflux_Ratio,Num_Stages,Murphree_Efficiency,Effective_Stages,Relative_Volatility,Separation_Power,Distillate_Rate_kg_h,Bottoms_Rate_kg_h,Reflux_Flow_kg_h,Distillate_Heavy_Fraction,Bottoms_Heavy_Fraction,Top_Tray_Temperature_C,Bottom_Temperature_C,Distillate_to_Feed,Reflux_to_Feed,Heavy_Recovery_to_Bottoms,Dataset,Mass_Balance_Error_kg_h,Heavy_Component_Balance_Error_kg_h
10024.986,0.25252,173.368,2.4844,14,0.8206,11.488,1.95703,5.49967,5513.514,4511.472,13697.933,0.067036,0.479199,82.311,100.955,0.54998,1.36638,0.853998,B,0.0,0.012669
7913.163,0.44063,132.091,1.6149,22,0.6807,14.975,2.03851,6.58675,3651.624,4261.539,5897.143,0.08926,0.741715,80.852,100.441,0.46146,0.74523,0.906521,B,0.0,-0.014345
12092.496,0.56022,213.935,2.6102,26,0.659,17.134,1.89628,7.92713,3646.384,8446.112,9517.811,0.12317,0.748905,84.433,104.506,0.30154,0.78708,0.933703,B,0.0,-0.002516
12515.375,0.26393,217.572,2.9017,21,0.6568,13.793,1.89149,6.53816,7148.642,5366.733,20743.096,0.050406,0.548354,83.584,103.326,0.57119,1.65741,0.890913,B,0.0,-0.021032
7012.882,0.32592,153.448,1.5792,18,0.6224,11.203,1.99319,4.73138,3918.079,3094.803,6187.464,0.101385,0.61018,81.973,100.805,0.5587,0.8823,0.826203,B,0.0,0.017167
11532.593,0.72533,142.424,1.8247,21,0.7764,16.304,2.01561,7.38196,2662.58,8870.013,4858.292,0.248087,0.868589,83.43,101.896,0.23087,0.42127,0.921034,B,0.0,-0.011525
12839.026,0.39224,141.736,2.2589,28,0.6753,18.907,2.01707,9.19549,5904.822,6934.204,13338.338,0.037036,0.69471,80.613,100.709,0.45991,1.03889,0.956574,B,0.0,0.02771
12154.198,0.41549,137.081,4.2741,16,0.7956,12.729,2.0272,7.28964,5365.741,6788.458,22933.617,0.078129,0.682155,80.942,100.352,0.44147,1.88689,0.916986,B,-0.001,-0.052819
11796.952,0.75652,214.759,2.879,23,0.8856,20.369,1.89518,9.6649,2185.508,9611.445,6292.059,0.146132,0.895309,84.762,105.505,0.18526,0.53336,0.964214,B,-0.001,0.04426
8291.96,0.72896,192.969,2.2448,22,0.8919,19.622,1.92584,8.89649,2259.325,6032.635,5071.83,0.112783,0.959728,83.616,105.025,0.27247,0.61166,0.957844,B,0.0,0.004987
12944.587,0.20394,194.131,2.3632,26,0.6014,15.636,1.92411,7.19057,8231.755,4712.831,19453.245,0.028176,0.510942,82.538,102.114,0.63592,1.50281,0.912143,B,0.001,-0.002153
9239.403,0.69715,154.6,2.749,24,0.754,18.095,1.99096,9.13675,1859.698,7379.704,5112.307,0.138258,0.837994,82.508,102.371,0.20128,0.55332,0.960083,B,0.001,-0.015998
12146.523,0.51277,215.044,1.9543,23,0.7061,16.241,1.89481,6.86643,4604.885,7541.638,8999.236,0.130179,0.74638,84.56,104.533,0.37911,0.74089,0.903754,B,-0.0,-0.014496
11670.056,0.42525,201.349,4.1974,27,0.7682,20.741,1.9136,10.87066,4741.496,6928.559,19902.081,0.024471,0.699511,82.73,103.666,0.4063,1.7054,0.976619,B,0.001,0.058931
10640.302,0.4828,160.366,2.6123,23,0.7194,16.547,1.98005,8.17433,4381.928,6258.374,11446.802,0.068359,0.77298,81.822,102.245,0.41182,1.0758,0.94169,B,0.0,-0.004345
12789.909,0.3054,139.237,4.1346,17,0.7368,12.525,2.02246,7.10356,6822.868,5967.041,28209.966,0.051631,0.595562,80.692,99.908,0.53346,2.20564,0.909813,B,0.0,0.023839
12744.257,0.61367,180.826,4.3546,26,0.6064,15.766,1.94471,8.52792,3512.792,9231.466,15296.944,0.121811,0.800834,83.309,103.43,0.27564,1.2003,0.945287,B,-0.001,-0.000356
9662.202,0.48952,161.964,2.3772,18,0.6907,12.433,1.97711,5.96553,3745.315,5916.887,8903.433,0.154936,0.701302,83.029,101.854,0.38763,0.92147,0.877313,B,0.0,0.032311
9834.758,0.28742,215.129,4.3363,26,0.6194,16.104,1.89469,8.36261,5710.017,4124.741,24760.515,0.026385,0.648791,83.192,103.892,0.5806,2.51765,0.946703,B,0.0,-0.047492
12418.32,0.59269,184.562,2.7601,16,0.7083,11.333,1.93875,5.5078,3645.205,8773.115,10061.27,0.315053,0.708049,85.993,102.989,0.29353,0.8102,0.843968,B,0.0,-0.013993
9708.11,0.31974,152.918,1.5064,22,0.7716,16.975,1.99423,7.04226,5358.419,4349.692,8071.664,0.048824,0.653489,81.257,101.062,0.55195,0.83144,0.915718,B,-0.001,-0.024233
12213.659,0.33264,203.021,3.0606,23,0.733,16.859,1.91123,8.23105,6166.995,6046.665,18874.443,0.039403,0.631713,82.981,103.289,0.50493,1.54536,0.940189,B,-0.001,-0.003461
8361.547,0.60663,161.284,4.1613,21,0.8305,17.441,1.97836,9.59365,2728.606,5632.941,11354.614,0.061534,0.87068,81.769,102.937,0.32633,1.35796,0.966899,B,0.0,-0.025855
8514.758,0.35676,143.528,3.2536,21,0.6446,13.536,2.01327,7.24505,4425.094,4089.665,14397.27,0.051948,0.68658,80.891,100.758,0.5197,1.69086,0.924328,B,-0.001,-0.031915
9325.199,0.38426,202.329,1.1808,24,0.62,14.881,1.91221,5.22324,4587.909,4737.29,5417.234,0.12298,0.637297,84.062,103.297,0.49199,0.58092,0.84254,B,0.0,0.019214
8853.119,0.28906,216.871,3.9357,18,0.8889,16.001,1.8924,8.13815,4533.004,4320.115,17840.722,0.031585,0.559231,83.315,103.37,0.51202,2.01519,0.944054,B,0.0,-0.034585
9719.002,0.49541,214.481,1.2551,29,0.7569,21.95,1.89555,7.81258,4437.132,5281.87,5568.975,0.069868,0.852904,83.746,105.214,0.45654,0.573,0.935615,B,0.0,-0.050808
8329.334,0.37436,188.143,4.5809,17,0.6201,10.542,1.93317,5.70374,3645.069,4684.265,16697.643,0.110377,0.57978,83.418,102.304,0.43762,2.00468,0.870972,B,0.0,-0.005466
7983.896,0.59296,162.49,4.7958,24,0.601,14.423,1.97615,8.12919,2309.209,5674.686,11074.577,0.111949,0.788699,82.483,102.458,0.28923,1.38711,0.945394,B,0.001,-0.00184
9284.021,0.7424,180.903,1.0959,16,0.6376,10.202,1.94459,3.54772,1715.451,7568.57,1880.037,0.95,0.695341,94.244,102.738,0.18477,0.2025,0.763555,B,0.0,0.041708
8066.328,0.73189,168.848,2.6065,25,0.7091,17.726,1.9648,8.65264,1552.885,6513.443,4047.598,0.173301,0.865064,83.542,103.281,0.19251,0.50179,0.954415,B,0.0,0.003221
9059.6,0.54233,130.462,2.163,28,0.7488,20.968,2.04231,10.23895,3348.486,5711.113,7242.901,0.039604,0.83708,80.118,100.969,0.36961,0.79947,0.973009,B,0.001,0.020958
9380.374,0.76058,134.001,2.8934,22,0.8079,17.773,2.03412,9.37876,1846.118,7534.256,5341.509,0.14235,0.912069,81.644,101.683,0.19681,0.56943,0.963166,B,0.0,-0.031376
12652.445,0.69668,218.272,0.9693,22,0.6999,15.397,1.89058,4.82664,3480.0,9172.445,3373.058,0.504913,0.769435,89.605,104.812,0.27505,0.26659,0.800663,B,0.0,0.007924
9501.741,0.61531,158.746,3.5928,18,0.737,13.267,1.98307,7.10525,2975.559,6526.181,10690.559,0.160978,0.822457,82.979,102.487,0.31316,1.12512,0.918071,B,0.001,0.013471
10545.064,0.20401,147.982,3.6249,15,0.7613,11.419,2.00407,6.22193,6650.171,3894.893,24106.163,0.037253,0.488738,80.893,99.704,0.63064,2.28601,0.884843,B,0.0,-0.022529
12544.317,0.35839,159.181,4.6663,29,0.6345,18.401,1.98226,10.36859,6214.478,6329.839,28998.524,0.020667,0.689952,81.145,101.636,0.4954,2.31169,0.971431,B,0.0,0.038075
9665.219,0.52308,170.236,3.5706,18,0.7161,12.89,1.96239,6.78879,3127.67,6537.549,11167.584,0.148683,0.702201,83.27,102.275,0.3236,1.15544,0.908019,B,-0.0,-0.022049
8653.199,0.64887,183.837,1.5634,19,0.8208,15.596,1.9399,6.30269,1952.093,6701.106,3051.819,0.304014,0.749328,85.822,103.229,0.22559,0.35268,0.894303,B,0.0,0.011277
10403.494,0.35349,186.349,2.1042,23,0.6611,15.205,1.93595,6.80881,4789.486,5614.008,10078.046,0.071703,0.593899,82.844,102.317,0.46037,0.96872,0.906618,B,0.0,-0.043158
11948.24,0.35899,201.811,0.9655,22,0.665,14.63,1.91294,4.66161,5670.759,6277.481,5474.966,0.156616,0.541804,84.489,102.645,0.47461,0.45822,0.792943,B,0.0,0.00277
8704.005,0.32789,154.902,2.0497,15,0.8211,12.317,1.99038,5.69823,4190.858,4513.147,8590.129,0.089079,0.54965,81.872,100.484,0.48149,0.98692,0.869193,B,-0.0,-0.012489
11423.994,0.35151,157.771,2.3646,23,0.8926,20.529,1.9849,9.89124,5168.916,6255.077,12222.53,0.025411,0.620979,81.15,101.107,0.45246,1.0699,0.967291,B,0.001,0.029346
9887.671,0.3812,174.078,3.2136,27,0.7721,20.847,1.95583,10.66544,4026.328,5861.343,12938.968,0.02232,0.627719,81.747,101.969,0.40721,1.3086,0.976157,B,0.0,0.036178
10169.006,0.54082,174.016,2.5401,27,0.8395,22.667,1.95594,10.91122,3305.212,6863.794,8395.659,0.03671,0.78357,81.935,102.995,0.32503,0.82561,0.977937,B,0.0,0.004428
10865.884,0.44148,145.071,2.6149,25,0.7786,19.464,2.01005,9.82991,4349.421,6516.463,11373.349,0.036267,0.711948,80.752,101.014,0.40028,1.0467,0.967118,B,0.0,-0.052783
9806.865,0.51134,189.988,2.3621,27,0.7451,20.116,1.93034,9.29538,4231.867,5574.999,9996.26,0.045526,0.864935,82.626,104.268,0.43152,1.01931,0.961581,B,-0.001,-0.029388
8117.352,0.73248,172.39,2.7422,14,0.6638,9.294,1.9587,4.57834,1860.087,6257.266,5100.647,0.60744,0.769644,89.407,102.825,0.22915,0.62836,0.809967,B,-0.001,0.039512
8388.294,0.2937,136.886,1.8994,23,0.6358,14.622,2.02763,6.77121,5127.946,3260.349,9739.908,0.042743,0.688416,80.466,100.381,0.61132,1.16113,0.911032,B,-0.001,-0.018265
7290.197,0.65117,140.845,3.7454,27,0.8122,21.929,2.01898,12.16055,1863.235,5426.962,6978.621,0.033182,0.863339,80.522,101.77,0.25558,0.95726,0.986976,B,0.0,0.023771
12290.378,0.26712,146.911,1.4951,25,0.8411,21.028,2.00625,8.77336,6349.254,5941.124,9492.77,0.025635,0.525189,80.693,99.885,0.5166,0.77237,0.950423,B,0.0,0.029673
10910.651,0.40926,183.159,2.0579,22,0.678,14.917,1.94097,6.65753,5177.409,5733.242,10654.671,0.086195,0.70101,82.922,102.879,0.47453,0.97654,0.90006,B,0.0,-0.033715
12633.676,0.62667,158.387,3.6773,22,0.8319,18.301,1.98375,9.85577,3455.189,9178.487,12705.806,0.078526,0.833012,81.876,102.538,0.27349,1.00571,0.96573,B,0.0,0.033755
8905.735,0.50699,161.169,4.6986,19,0.6864,13.042,1.97857,7.338,3358.729,5547.007,15781.25,0.099678,0.753617,82.268,102.159,0.37714,1.77203,0.925851,B,-0.001,0.008424
10353.851,0.25593,134.22,4.2798,14,0.7819,10.947,2.03363,6.29867,6061.436,4292.415,25941.628,0.048732,0.548515,80.419,99.297,0.58543,2.50551,0.888527,B,0.0,0.021174
10422.714,0.26212,168.69,3.1577,19,0.62,11.781,1.96508,6.04411,5474.321,4948.393,17286.024,0.06094,0.484683,82.052,100.763,0.52523,1.6585,0.877891,B,0.0,-0.005292
7837.121,0.33998,178.639,2.9736,14,0.8141,11.397,1.94826,5.68819,4051.108,3786.013,12046.24,0.084001,0.61389,82.73,102.094,0.51691,1.53707,0.872285,B,0.0,-0.028246
10334.174,0.64963,177.72,2.7975,28,0.6136,17.18,1.94977,8.45071,3015.638,7318.536,8436.239,0.116777,0.86919,83.129,103.736,0.29181,0.81634,0.947544,B,0.0,0.033991
10633.201,0.44355,142.953,1.6225,25,0.8474,21.186,2.01449,9.18,4550.858,6082.343,7383.972,0.042491,0.743629,80.74,101.102,0.42799,0.69443,0.959,B,-0.0,-0.020846
9590.073,0.51857,173.582,2.4157,18,0.8857,15.942,1.95667,7.56821,3636.343,5953.731,8784.312,0.095544,0.776947,82.695,102.931,0.37918,0.91598,0.930139,B,-0.001,-0.040039
9095.202,0.46249,163.667,4.2741,22,0.7219,15.882,1.97401,8.75275,4558.067,4537.135,19481.646,0.041951,0.884969,81.606,103.153,0.50115,2.14197,0.954543,B,-0.0,0.00068
8417.843,0.21852,203.78,3.0977,16,0.6824,10.918,1.91016,5.34158,4672.44,3745.403,14473.897,0.057823,0.418998,83.249,101.916,0.55506,1.71943,0.853126,B,0.0,-0.023812
7461.945,0.64341,206.015,2.0751,25,0.7559,18.897,1.90704,8.23205,1953.891,5508.055,4054.429,0.127277,0.826503,84.238,104.698,0.26185,0.54335,0.948203,B,-0.001,-0.019334
10592.311,0.49855,173.377,2.5835,27,0.8271,22.331,1.95702,10.80925,4059.405,6532.906,10487.425,0.03012,0.789628,81.824,103.004,0.38324,0.9901,0.976847,B,0.0,-0.038129
8178.641,0.4444,186.759,4.157,22,0.6607,14.535,1.93531,7.73598,3203.143,4975.498,13315.363,0.071546,0.684443,82.857,102.933,0.39165,1.62807,0.936947,B,0.0,-0.028786
7483.451,0.35174,190.631,1.443,24,0.7581,18.194,1.92937,7.06264,3645.641,3837.81,5260.635,0.056353,0.632342,82.791,102.762,0.48716,0.70297,0.921951,B,0.0,-0.022204
12900.655,0.57407,157.443,2.272,28,0.6655,18.635,1.98552,8.87512,3567.904,9332.751,8106.254,0.101008,0.754919,82.134,101.973,0.27657,0.62836,0.951338,B,0.0,0.021116
12341.447,0.65705,183.431,1.6554,29,0.6632,19.232,1.94054,7.94858,3312.41,9029.037,5483.493,0.162215,0.838582,83.936,103.799,0.2684,0.44432,0.933737,B,0.0,0.037258
9166.822,0.79303,205.81,0.9911,29,0.681,19.749,1.90732,6.34772,1094.19,8072.632,1084.487,0.702342,0.80532,91.822,104.55,0.11936,0.11831,0.894286,B,0.0,0.017255
9826.075,0.58383,152.841,1.7226,26,0.7905,20.554,1.99438,8.97751,3200.954,6625.121,5513.842,0.077003,0.828705,81.626,102.215,0.32576,0.56114,0.957035,B,0.0,0.003408
8228.193,0.32793,173.231,4.0212,25,0.8956,22.389,1.95727,12.04104,4088.204,4139.989,16439.539,0.009238,0.642638,81.543,102.027,0.49685,1.99795,0.986004,B,0.0,-0.009749
12918.378,0.66988,182.897,1.4583,26,0.6331,16.46,1.94139,6.47747,3056.014,9862.363,4456.44,0.319085,0.778582,85.987,103.379,0.23656,0.34497,0.887318,B,0.001,-0.023482
8804.786,0.2154,201.368,4.3426,26,0.7474,19.433,1.91357,10.25073,5622.159,3182.627,24414.73,0.008996,0.580022,82.526,102.878,0.63853,2.77289,0.973331,B,0.0,-0.019716
12013.43,0.35792,179.166,2.041,14,0.622,8.708,1.9474,3.8952,5955.155,6058.275,12154.347,0.195862,0.517221,84.226,101.481,0.49571,1.01173,0.728738,B,0.0,-0.008757
11484.644,0.21274,208.708,1.2937,17,0.7003,11.906,1.90332,4.32177,6974.58,4510.064,9022.956,0.08062,0.417045,83.708,102.106,0.6073,0.78565,0.769854,B,0.0,0.052884
7100.786,0.41404,139.119,3.991,27,0.7531,20.333,2.02272,11.45337,2879.545,4221.24,11492.279,0.016926,0.68493,80.228,100.491,0.40552,1.61845,0.983422,B,0.001,0.016344
7223.816,0.48765,214.36,3.8539,24,0.84,20.159,1.89571,10.23744,2794.357,4429.46,10769.217,0.032115,0.775022,83.244,104.695,0.38683,1.49079,0.974525,B,-0.001,0.024149
9640.538,0.2732,190.778,4.2734,16,0.7957,12.731,1.92914,6.77889,5522.772,4117.766,23600.806,0.043986,0.580634,82.632,102.427,0.57287,2.44808,0.907769,B,0.0,-0.044611
7183.871,0.76525,184.102,4.5389,26,0.8745,22.736,1.93948,12.34186,1379.789,5804.082,6262.766,0.048531,0.935639,82.459,104.47,0.19207,0.87178,0.987819,B,0.0,-0.030736
12510.028,0.72011,132.992,3.5267,26,0.8439,21.941,2.03643,12.15745,2839.701,9670.327,10014.636,0.048411,0.917357,80.356,101.656,0.22699,0.80053,0.98474,B,0.0,-0.018668
12822.112,0.5993,149.067,2.3781,21,0.8589,18.036,2.00187,8.81293,4254.146,8567.966,10116.921,0.089639,0.852362,81.631,102.164,0.33178,0.78902,0.950375,B,-0.0,-0.054307
10676.262,0.42446,152.712,1.5057,18,0.6275,11.295,1.99463,4.68639,4456.722,6219.54,6710.441,0.201197,0.584449,83.26,100.596,0.41744,0.62854,0.802131,B,0.0,-0.036861
8835.252,0.22338,156.673,4.3683,26,0.7826,20.348,1.98698,11.36893,5288.841,3546.411,23103.453,0.006735,0.546479,80.858,100.557,0.59861,2.61492,0.981952,B,0.0,-0.040889
8277.663,0.73243,171.63,2.1027,27,0.6205,16.753,1.95999,7.64018,1433.656,6844.007,3014.508,0.276603,0.827915,85.012,103.172,0.1732,0.36417,0.934592,B,0.0,-0.000895
7815.467,0.43627,184.436,1.1746,21,0.847,17.788,1.93895,6.36192,3732.953,4082.514,4384.66,0.092086,0.750992,83.046,103.267,0.47764,0.56102,0.899184,B,-0.0,-0.034276
10401.246,0.74142,134.067,2.9313,16,0.7338,11.741,2.03397,6.21539,1790.335,8610.911,5247.97,0.495058,0.792647,86.303,100.899,0.17213,0.50455,0.885069,B,0.0,-0.040627
7944.004,0.6611,169.602,3.0649,24,0.7007,16.816,1.96349,8.55506,2330.324,5613.68,7142.235,0.105887,0.891571,82.681,103.493,0.29334,0.89907,0.953015,B,-0.0,0.035736
8317.825,0.2099,202.836,4.1054,29,0.8165,23.678,1.91149,12.33557,5077.686,3240.139,20846.005,0.004353,0.532013,82.513,102.623,0.61046,2.50618,0.987339,B,0.0,0.012231
11317.044,0.20502,158.049,3.6675,27,0.6942,18.744,1.98438,10.09303,7219.146,4097.898,26476.273,0.009766,0.548989,80.955,100.646,0.6379,2.3395,0.969615,B,0.0,0.017256
12214.63,0.64708,219.056,1.869,27,0.8105,21.883,1.88956,9.07161,3578.022,8636.607,6687.39,0.098451,0.874375,84.264,105.535,0.29293,0.54749,0.955432,B,0.001,-0.050309
10799.516,0.75016,171.944,1.8068,27,0.8424,22.745,1.95946,9.84894,2612.781,8186.735,4720.772,0.101084,0.957315,82.707,104.042,0.24194,0.43713,0.967399,B,0.0,-0.029649
12736.835,0.30072,140.801,1.5368,20,0.7999,15.998,2.01908,6.8096,6699.827,6037.008,10296.324,0.057062,0.571127,80.835,99.839,0.52602,0.80839,0.900187,B,0.0,0.017225
11903.524,0.46895,146.573,2.7569,21,0.6358,13.352,2.00695,6.82553,4863.912,7039.612,13409.161,0.111284,0.716076,81.809,101.126,0.40861,1.12649,0.903035,B,-0.0,-0.015206
9596.034,0.73169,169.819,2.7815,16,0.8803,14.084,1.96311,6.98798,2177.132,7418.902,6055.739,0.276087,0.865394,84.936,103.331,0.22688,0.63107,0.914393,B,0.0,-0.029002
9146.703,0.20987,182.602,3.1729,22,0.7637,16.801,1.94186,8.47779,5615.751,3530.952,17818.429,0.017136,0.516412,81.991,101.635,0.61396,1.94807,0.949871,B,-0.0,-0.038935
8186.261,0.23797,183.1,1.9643,25,0.6658,16.644,1.94107,7.31503,4818.242,3368.019,9464.697,0.029547,0.536136,82.173,101.788,0.58858,1.15617,0.926921,B,0.0,0.003699
11812.289,0.23104,176.299,1.7617,14,0.7322,10.251,1.95212,4.37427,6827.151,4985.138,12027.358,0.091172,0.422578,82.739,100.722,0.57797,1.01821,0.771919,B,0.0,0.056594
10032.803,0.6582,213.312,1.3922,20,0.6558,13.116,1.8971,4.88767,2147.443,7885.36,2989.728,0.556348,0.68594,90.132,104.066,0.21404,0.298,0.81908,B,0.0,-0.018522
12256.77,0.59213,182.48,2.8847,21,0.6441,13.526,1.94205,6.66676,4083.434,8173.336,11779.309,0.184015,0.796031,84.189,103.475,0.33316,0.96105,0.896466,B,0.0,-0.040717
9960.721,0.24534,174.381,2.8483,26,0.8123,21.119,1.95532,10.48152,5334.247,4626.473,15193.455,0.011675,0.514753,81.618,101.238,0.53553,1.52534,0.974516,B,0.001,-0.0049
12250.209,0.23352,132.611,2.3096,25,0.8047,20.118,2.03731,9.99082,7774.527,4475.682,17956.193,0.011899,0.618479,79.856,99.66,0.63464,1.46579,0.96766,B,0.0,0.044381
11335.151,0.64709,145.97,1.0538,25,0.823,20.576,2.00819,7.36098,3213.152,8121.999,3385.967,0.180562,0.831657,82.697,101.855,0.28347,0.29871,0.920902,B,0.0,-0.027613
10418.175,0.61898,197.035,4.3061,19,0.7276,13.824,1.91983,7.31724,3057.062,7361.113,13164.13,0.164943,0.807538,84.441,104.196,0.29344,1.26357,0.921806,B,0.0,0.022514
11428.031,0.76144,186.18,4.0514,27,0.6774,18.289,1.93622,9.69212,1611.007,9817.025,6526.795,0.189451,0.85531,84.393,104.035,0.14097,0.57112,0.964926,B,-0.001,-0.046615
11410.713,0.21852,184.843,4.5512,27,0.7281,19.658,1.93831,10.6665,6498.637,4912.076,29576.72,0.009564,0.494977,81.971,101.596,0.56952,2.59201,0.975074,B,0.0,-0.048602
7280.014,0.77305,166.728,2.4829,22,0.7177,15.788,1.96853,7.62307,1337.965,5942.049,3322.035,0.268039,0.886766,84.71,103.319,0.18379,0.45632,0.936276,B,0.0,-0.019001
11854.708,0.26024,145.579,1.9731,15,0.7823,11.735,2.00899,5.43305,7155.272,4699.435,14118.285,0.06797,0.552987,81.193,99.993,0.60358,1.19094,0.842357,B,0.001,-0.00109
7651.068,0.38522,136.557,2.1421,16,0.6029,9.647,2.02837,4.65125,3831.788,3819.28,8208.201,0.140375,0.630866,81.739,99.982,0.50082,1.07282,0.817501,B,0.0,0.003278
10243.075,0.51728,205.495,1.182,26,0.6348,16.504,1.90776,5.77496,3876.511,6366.564,4582.21,0.182415,0.721179,84.949,103.982,0.37845,0.44735,0.866542,B,0.0,-0.028177
9917.736,0.43831,199.753,4.267,28,0.7114,19.919,1.91589,10.49188,3788.118,6129.618,16163.751,0.0291,0.691195,82.738,103.544,0.38195,1.62978,0.974641,B,0.0,0.047319
11570.717,0.70034,167.675,2.1554,24,0.8246,19.791,1.96686,9.14444,2704.189,8866.528,5828.492,0.127834,0.874948,82.896,103.289,0.23371,0.50373,0.957341,B,0.0,-0.002293
8311.03,0.58477,191.778,1.375,29,0.8827,25.599,1.92763,9.72654,2411.043,5899.987,3315.196,0.06359,0.797756,82.926,103.904,0.2901,0.39889,0.968453,B,0.0,-0.02724
11187.591,0.76114,186.196,1.4131,27,0.7894,21.315,1.93619,8.24713,2165.815,9021.776,3060.579,0.227087,0.889344,84.89,104.26,0.19359,0.27357,0.942242,B,0.0,0.032228
11734.413,0.41663,165.78,4.7617,17,0.6069,10.317,1.97022,5.78191,4340.265,7394.148,20667.088,0.156625,0.569257,83.202,101.176,0.36987,1.76124,0.860953,B,0.0,-0.056025
9066.449,0.35723,154.531,3.7242,22,0.8837,19.442,1.99109,10.555,4673.565,4392.884,17405.42,0.01675,0.719467,80.901,101.585,0.51548,1.91976,0.97583,B,0.0,-0.00971
10479.239,0.51453,144.666,1.4402,15,0.6088,9.132,2.01089,3.76491,4419.664,6059.575,6365.178,0.331339,0.648144,84.629,100.569,0.42175,0.60741,0.728405,B,0.0,-0.001386
9481.47,0.61637,197.108,2.2148,25,0.604,15.101,1.91972,6.78489,2328.736,7152.733,5157.626,0.22986,0.742207,85.3,103.768,0.24561,0.54397,0.908406,B,0.001,0.001905
11532.602,0.23564,193.629,1.2288,27,0.8866,23.939,1.92486,8.64303,6521.602,5011.0,8013.863,0.021163,0.514762,82.429,102.117,0.56549,0.69489,0.949213,B,0.0,0.05329
12295.269,0.70987,153.334,1.9138,29,0.8109,23.518,1.99342,10.65568,2308.589,9986.68,4418.134,0.097005,0.851546,81.911,102.392,0.18776,0.35934,0.974342,B,0.0,-0.019478
10055.763,0.77966,158.032,1.4581,26,0.6567,17.074,1.98441,6.94121,1332.668,8723.095,1943.214,0.519085,0.819469,87.677,102.43,0.13253,0.19324,0.911765,B,0.0,0.002275
7071.586,0.24737,196.068,2.7078,20,0.6453,12.906,1.92124,6.15452,4090.334,2981.252,11075.928,0.045254,0.524666,82.829,102.288,0.57842,1.56626,0.894182,B,0.0,0.032692
12522.694,0.416,218.976,2.1576,28,0.6516,18.244,1.88966,7.93366,5219.302,7303.392,11261.166,0.066822,0.665533,83.844,104.154,0.41679,0.89926,0.933051,B,0.0,0.028118
10520.712,0.34185,167.682,1.5962,14,0.8906,12.469,1.96685,5.18561,5040.346,5480.366,8045.628,0.11801,0.547709,82.767,101.129,0.47909,0.76474,0.834612,B,0.0,0.048384
8082.224,0.4307,158.388,4.1002,27,0.8247,22.268,1.98374,12.26235,3842.228,4239.997,15753.714,0.011681,0.810408,80.994,102.389,0.47539,1.94918,0.987107,B,-0.001,0.005323
11395.641,0.34822,192.969,3.7892,23,0.6412,14.749,1.92584,7.64747,5622.226,5773.416,21303.67,0.050589,0.638056,82.795,102.902,0.49337,1.86946,0.928324,B,-0.001,0.004599
9717.357,0.79649,179.624,2.7301,27,0.629,16.983,1.94665,8.27999,1459.583,8257.774,3984.867,0.28988,0.886035,85.484,103.937,0.1502,0.41008,0.945334,B,0.0,-0.003029
8047.71,0.79019,198.573,1.7281,17,0.6065,10.311,1.91759,4.25247,1561.993,6485.716,2699.215,0.86521,0.772116,93.736,104.028,0.19409,0.3354,0.78748,B,0.001,0.042906
9048.268,0.7821,137.612,2.4007,18,0.6433,11.58,2.02603,5.77193,1599.251,7449.017,3839.26,0.57014,0.82761,87.461,101.343,0.17675,0.42431,0.871155,B,0.0,-0.027522
10655.176,0.64523,179.763,2.8947,19,0.7358,13.979,1.94643,6.91977,2249.568,8405.607,6511.865,0.27657,0.743896,85.313,103.005,0.21112,0.61115,0.909504,B,0.001,-0.021236
9005.723,0.43532,198.875,3.8322,15,0.672,10.08,1.91715,5.20277,4312.577,4693.147,16526.584,0.142757,0.704151,84.21,103.592,0.47887,1.83512,0.842959,B,-0.001,0.036628
7843.101,0.48324,170.162,1.0784,21,0.6473,13.594,1.96252,4.75549,2870.572,4972.529,3095.55,0.233763,0.627252,84.39,101.776,0.366,0.39468,0.822949,B,-0.0,0.037844
7335.775,0.58436,218.949,4.411,20,0.7673,15.347,1.8897,7.96202,2569.986,4765.789,11336.307,0.094572,0.848474,84.209,105.36,0.35034,1.54535,0.943302,B,0.0,0.036707
9311.746,0.38142,181.949,2.7122,18,0.6596,11.873,1.9429,5.76155,4454.408,4857.338,12081.146,0.103945,0.635868,83.113,102.393,0.47836,1.29741,0.869633,B,0.0,0.04692
11376.928,0.43281,159.462,1.2421,22,0.8342,18.352,1.98173,6.95364,4635.471,6741.456,5757.725,0.097014,0.663707,82.164,101.477,0.40744,0.50609,0.908672,B,0.001,-0.008913
9070.031,0.61608,153.557,4.0663,22,0.6985,15.367,1.99298,8.5059,2442.371,6627.66,9931.374,0.113298,0.801362,82.135,102.073,0.26928,1.09497,0.950479,B,0.0,-0.005924
9465.309,0.61758,214.064,4.7291,29,0.6743,19.555,1.8961,10.32731,3447.631,6017.678,16304.093,0.044927,0.94567,83.404,105.81,0.36424,1.72251,0.973503,B,0.0,-0.04374
11818.458,0.37743,180.134,4.1101,16,0.7459,11.934,1.94583,6.3895,5517.503,6300.955,22677.468,0.091095,0.628156,82.878,102.258,0.46685,1.91882,0.88732,B,0.0,0.040978
